id,date,type,category,quantity,value,reference
2776,24/10/2021,Expenses,Other,1,115.79,
2777,27/10/2021,Expenses,Food,1,61.83,
2778,28/10/2021,Expenses,Food,1,61.64,
2779,30/10/2021,Expenses,Food,1,61.46,
2780,01/11/2021,Income,,1,3500.00,
2781,01/11/2021,Income,,1,0.00,
2782,01/11/2021,Expenses,Housing,1,1700.00,
2783,01/11/2021,Expenses,Food,1,0.00,
2784,01/11/2021,Expenses,Utilities,1,300.00,
2785,01/11/2021,Expenses,Health,1,0.00,
2786,01/11/2021,Expenses,Shopping,1,0.00,
2787,01/11/2021,Expenses,Leisure,1,0.00,
2788,01/11/2021,Expenses,Other,1,0.00,
2789,02/11/2021,Expenses,Food,1,65.78,
2790,02/11/2021,Expenses,Health,1,64.07,
2791,03/11/2021,Expenses,Food,1,65.39,
2792,04/11/2021,Expenses,Leisure,1,580.16,
2793,04/11/2021,Savings selling,,0.12,3235.93,a2
2794,08/11/2021,Expenses,Food,1,64.61,
2795,10/11/2021,Expenses,Food,1,64.42,
2796,16/11/2021,Expenses,Food,1,64.23,
2797,17/11/2021,Savings selling,,0.14,3248.85,a2
2798,18/11/2021,Expenses,Food,1,65.40,
2799,20/11/2021,Expenses,Shopping,1,185.16,
2800,23/11/2021,Expenses,Health,1,58.02,
2801,24/11/2021,Expenses,Housing,1,279.50,
2802,25/11/2021,Expenses,Food,1,63.64,
2803,25/11/2021,Savings selling,,0.11,3260.00,a0
2804,28/11/2021,Expenses,Food,1,64.52,
2805,28/11/2021,Savings buying,,0.08,3263.12,a0
2806,30/11/2021,Expenses,Food,1,63.55,
2807,01/12/2021,Income,,1,3500.00,
2808,01/12/2021,Income,,1,0.00,
2809,01/12/2021,Expenses,Housing,1,1700.00,
2810,01/12/2021,Expenses,Food,1,0.00,
2811,01/12/2021,Expenses,Utilities,1,300.00,
2812,01/12/2021,Expenses,Health,1,0.00,
2813,01/12/2021,Expenses,Shopping,1,0.00,
2814,01/12/2021,Expenses,Leisure,1,0.00,
2815,01/12/2021,Expenses,Other,1,0.00,
2816,03/12/2021,Expenses,Food,1,67.86,
2817,05/12/2021,Expenses,Food,1,67.65,
2818,07/12/2021,Income,,1,752.74,
2819,07/12/2021,Expenses,Food,1,69.71,
2820,08/12/2021,Expenses,Food,1,69.50,
2821,09/12/2021,Expenses,Other,1,118.41,
2822,12/12/2021,Expenses,Food,1,68.94,
2823,13/12/2021,Expenses,Food,1,68.73,
2824,14/12/2021,Expenses,Leisure,1,297.13,
2825,16/12/2021,Expenses,Health,1,94.59,
2826,16/12/2021,Expenses,Other,1,116.87,
2827,18/12/2021,Expenses,Food,1,67.00,
2828,19/12/2021,Expenses,Food,1,66.81,
2829,21/12/2021,Expenses,Food,1,66.61,
2830,22/12/2021,Expenses,Leisure,1,0.00,
2831,23/12/2021,Expenses,Food,1,66.40,
2832,23/12/2021,Savings buying,,0.1,3286.08,a1
2833,25/12/2021,Expenses,Food,1,65.22,
2834,26/12/2021,Expenses,Food,1,65.02,
2835,29/12/2021,Expenses,Food,1,64.83,
2836,30/12/2021,Expenses,Health,1,146.85,
2837,01/01/2022,Income,,1,3500.00,
2838,01/01/2022,Income,,1,0.00,
2839,01/01/2022,Expenses,Housing,1,1700.00,
2840,01/01/2022,Expenses,Food,1,0.00,
2841,01/01/2022,Expenses,Utilities,1,300.00,
2842,01/01/2022,Expenses,Health,1,0.00,
2843,01/01/2022,Expenses,Shopping,1,0.00,
2844,01/01/2022,Expenses,Leisure,1,0.00,
2845,01/01/2022,Expenses,Other,1,0.00,
2846,01/01/2022,Expenses,Housing,1,159.15,
2847,04/01/2022,Expenses,Food,1,68.22,
2848,04/01/2022,Expenses,Other,1,159.89,
2849,05/01/2022,Expenses,Leisure,1,0.00,
2850,06/01/2022,Expenses,Leisure,1,218.75,
2851,06/01/2022,Savings selling,,0.13,3298.91,a2
2852,08/01/2022,Expenses,Food,1,68.17,
2853,14/01/2022,Expenses,Food,1,67.96,
2854,14/01/2022,Expenses,Health,1,122.98,
2855,17/01/2022,Income,,1,0.00,
2856,17/01/2022,Expenses,Food,1,67.38,
2857,21/01/2022,Expenses,Food,1,67.17,
2858,21/01/2022,Expenses,Leisure,1,239.79,
2859,22/01/2022,Expenses,Other,1,70.80,
2860,24/01/2022,Expenses,Food,1,66.04,
2861,25/01/2022,Expenses,Food,1,65.84,
2862,29/01/2022,Expenses,Health,1,94.34,
2863,31/01/2022,Expenses,Food,1,65.36,
2864,01/02/2022,Income,,1,3500.00,
2865,01/02/2022,Income,,1,0.00,
2866,01/02/2022,Expenses,Housing,1,1700.00,
2867,01/02/2022,Expenses,Food,1,0.00,
2868,01/02/2022,Expenses,Utilities,1,300.00,
2869,01/02/2022,Expenses,Health,1,0.00,
2870,01/02/2022,Expenses,Shopping,1,0.00,
2871,01/02/2022,Expenses,Leisure,1,0.00,
2872,01/02/2022,Expenses,Other,1,0.00,
2873,01/02/2022,Expenses,Leisure,1,0.00,
2874,03/02/2022,Expenses,Food,1,69.67,
2875,05/02/2022,Expenses,Food,1,69.46,
2876,06/02/2022,Expenses,Leisure,1,0.00,
2877,09/02/2022,Expenses,Food,1,69.25,
2878,10/02/2022,Expenses,Food,1,69.04,
2879,11/02/2022,Expenses,Food,1,68.83,
2880,13/02/2022,Expenses,Shopping,1,1419.85,
2881,20/02/2022,Expenses,Food,1,64.36,
2882,20/02/2022,Expenses,Shopping,1,371.00,
2883,23/02/2022,Income,,1,532.19,
2884,23/02/2022,Expenses,Utilities,1,93.43,
2885,24/02/2022,Expenses,Leisure,1,0.00,
2886,26/02/2022,Expenses,Utilities,1,140.77,
2887,27/02/2022,Expenses,Food,1,63.95,
2888,27/02/2022,Expenses,Shopping,1,248.38,
2889,27/02/2022,Expenses,Leisure,1,117.78,
2890,28/02/2022,Expenses,Food,1,62.66,
2891,01/03/2022,Income,,1,3500.00,
2892,01/03/2022,Income,,1,0.00,
2893,01/03/2022,Expenses,Housing,1,1700.00,
2894,01/03/2022,Expenses,Food,1,0.00,
2895,01/03/2022,Expenses,Utilities,1,300.00,
2896,01/03/2022,Expenses,Health,1,0.00,
2897,01/03/2022,Expenses,Shopping,1,0.00,
2898,01/03/2022,Expenses,Leisure,1,0.00,
2899,01/03/2022,Expenses,Other,1,0.00,
2900,01/03/2022,Expenses,Health,1,134.57,
2901,04/03/2022,Expenses,Food,1,66.57,
2902,07/03/2022,Expenses,Shopping,1,0.00,
2903,09/03/2022,Expenses,Leisure,1,0.00,
2904,10/03/2022,Expenses,Other,1,177.16,
2905,11/03/2022,Expenses,Food,1,65.83,
2906,14/03/2022,Expenses,Food,1,65.64,
2907,14/03/2022,Expenses,Health,1,0.00,
2908,14/03/2022,Expenses,Leisure,1,0.00,
2909,14/03/2022,Savings selling,,0.1,3365.62,a2
2910,15/03/2022,Expenses,Food,1,66.45,
2911,16/03/2022,Expenses,Food,1,66.26,
2912,17/03/2022,Expenses,Health,1,95.79,
2913,18/03/2022,Expenses,Shopping,1,0.00,
2914,19/03/2022,Expenses,Shopping,1,390.77,
2915,21/03/2022,Expenses,Food,1,64.60,
2916,24/03/2022,Expenses,Food,1,64.40,
2917,25/03/2022,Expenses,Food,1,64.21,
2918,26/03/2022,Expenses,Health,1,104.05,
2919,27/03/2022,Expenses,Food,1,63.71,
2920,27/03/2022,Expenses,Health,1,185.41,
2921,28/03/2022,Savings buying,,0.12,3379.65,a2
2922,31/03/2022,Expenses,Leisure,1,8.90,
2923,01/04/2022,Income,,1,3500.00,
2924,01/04/2022,Income,,1,0.00,
2925,01/04/2022,Expenses,Housing,1,1700.00,
2926,01/04/2022,Expenses,Food,1,0.00,
2927,01/04/2022,Expenses,Utilities,1,300.00,
2928,01/04/2022,Expenses,Health,1,0.00,
2929,01/04/2022,Expenses,Shopping,1,0.00,
2930,01/04/2022,Expenses,Leisure,1,0.00,
2931,01/04/2022,Expenses,Other,1,0.00,
2932,01/04/2022,Expenses,Health,1,47.77,
2933,01/04/2022,Expenses,Shopping,1,0.00,
2934,02/04/2022,Expenses,Food,1,66.07,
2935,02/04/2022,Expenses,Health,1,153.10,
2936,03/04/2022,Expenses,Food,1,65.41,
2937,06/04/2022,Expenses,Food,1,65.22,
2938,12/04/2022,Expenses,Food,1,65.02,
2939,13/04/2022,Expenses,Food,1,64.83,
2940,16/04/2022,Expenses,Health,1,174.60,
2941,20/04/2022,Expenses,Shopping,1,0.00,
2942,21/04/2022,Expenses,Other,1,63.46,
2943,24/04/2022,Expenses,Food,1,63.89,
2944,26/04/2022,Expenses,Food,1,63.69,
2945,27/04/2022,Expenses,Food,1,63.50,
2946,01/05/2022,Income,,1,3500.00,
2947,01/05/2022,Income,,1,0.00,
2948,01/05/2022,Expenses,Housing,1,1700.00,
2949,01/05/2022,Expenses,Food,1,0.00,
2950,01/05/2022,Expenses,Utilities,1,300.00,
2951,01/05/2022,Expenses,Health,1,0.00,
2952,01/05/2022,Expenses,Shopping,1,0.00,
2953,01/05/2022,Expenses,Leisure,1,0.00,
2954,01/05/2022,Expenses,Other,1,0.00,
2955,03/05/2022,Expenses,Other,1,31.13,
2956,04/05/2022,Expenses,Food,1,67.71,
2957,06/05/2022,Expenses,Food,1,67.51,
2958,07/05/2022,Expenses,Food,1,67.31,
2959,08/05/2022,Expenses,Food,1,67.11,
2960,15/05/2022,Expenses,Shopping,1,0.00,
2961,16/05/2022,Expenses,Food,1,66.92,
2962,17/05/2022,Expenses,Food,1,66.71,
2963,19/05/2022,Expenses,Food,1,66.51,
2964,26/05/2022,Expenses,Food,1,66.31,
2965,28/05/2022,Expenses,Food,1,66.11,
2966,30/05/2022,Expenses,Food,1,65.92,
2967,31/05/2022,Expenses,Food,1,65.72,
2968,01/06/2022,Income,,1,3500.00,
2969,01/06/2022,Income,,1,0.00,
2970,01/06/2022,Expenses,Housing,1,1700.00,
2971,01/06/2022,Expenses,Food,1,0.00,
2972,01/06/2022,Expenses,Utilities,1,300.00,
2973,01/06/2022,Expenses,Health,1,0.00,
2974,01/06/2022,Expenses,Shopping,1,0.00,
2975,01/06/2022,Expenses,Leisure,1,0.00,
2976,01/06/2022,Expenses,Other,1,0.00,
2977,02/06/2022,Expenses,Food,1,70.02,
2978,05/06/2022,Expenses,Food,1,69.81,
2979,07/06/2022,Expenses,Health,1,200.69,
2980,08/06/2022,Expenses,Other,1,168.15,
2981,15/06/2022,Expenses,Shopping,1,0.00,
2982,16/06/2022,Expenses,Food,1,68.49,
2983,16/06/2022,Savings selling,,0.12,3460.19,a2
2984,17/06/2022,Expenses,Food,1,69.53,
2985,19/06/2022,Expenses,Health,1,127.59,
2986,21/06/2022,Savings buying,,0.1,3465.14,a2
2987,25/06/2022,Expenses,Food,1,67.90,
2988,26/06/2022,Expenses,Food,1,67.70,
2989,30/06/2022,Expenses,Leisure,1,255.52,
2990,01/07/2022,Income,,1,3500.00,
2991,01/07/2022,Income,,1,0.00,
2992,01/07/2022,Expenses,Housing,1,1700.00,
2993,01/07/2022,Expenses,Food,1,0.00,
2994,01/07/2022,Expenses,Utilities,1,300.00,
2995,01/07/2022,Expenses,Health,1,0.00,
2996,01/07/2022,Expenses,Shopping,1,0.00,
2997,01/07/2022,Expenses,Leisure,1,0.00,
2998,01/07/2022,Expenses,Other,1,0.00,
2999,02/07/2022,Expenses,Food,1,71.24,
3000,02/07/2022,Expenses,Leisure,1,327.08,
3001,03/07/2022,Expenses,Food,1,70.05,
3002,03/07/2022,Expenses,Shopping,1,1249.48,
3003,04/07/2022,Expenses,Food,1,66.09,
3004,09/07/2022,Savings buying,,0.13,3486.31,a0
3005,12/07/2022,Expenses,Health,1,76.18,
3006,16/07/2022,Expenses,Other,1,211.75,
3007,17/07/2022,Expenses,Food,1,63.65,
3008,18/07/2022,Savings buying,,0.1,3493.69,a1
3009,21/07/2022,Expenses,Food,1,62.41,
3010,22/07/2022,Expenses,Food,1,62.22,
3011,23/07/2022,Expenses,Food,1,62.04,
3012,24/07/2022,Expenses,Food,1,61.85,
3013,24/07/2022,Expenses,Utilities,1,112.52,
3014,27/07/2022,Expenses,Food,1,61.33,
3015,27/07/2022,Expenses,Health,1,95.03,
3016,30/07/2022,Expenses,Utilities,1,69.56,
3017,31/07/2022,Expenses,Other,1,53.50,
3018,01/08/2022,Income,,1,3500.00,
3019,01/08/2022,Income,,1,0.00,
3020,01/08/2022,Expenses,Housing,1,1700.00,
3021,01/08/2022,Expenses,Food,1,0.00,
3022,01/08/2022,Expenses,Utilities,1,300.00,
3023,01/08/2022,Expenses,Health,1,0.00,
3024,01/08/2022,Expenses,Shopping,1,0.00,
3025,01/08/2022,Expenses,Leisure,1,0.00,
3026,01/08/2022,Expenses,Other,1,0.00,
3027,01/08/2022,Expenses,Shopping,1,0.00,
3028,01/08/2022,Expenses,Other,1,0.00,
3029,03/08/2022,Expenses,Food,1,64.97,
3030,04/08/2022,Expenses,Food,1,64.77,
3031,07/08/2022,Expenses,Food,1,64.58,
3032,09/08/2022,Expenses,Food,1,64.39,
3033,12/08/2022,Savings buying,,0.12,3517.67,a2
3034,13/08/2022,Expenses,Food,1,62.93,
3035,13/08/2022,Expenses,Shopping,1,497.31,
3036,16/08/2022,Expenses,Food,1,61.25,
3037,21/08/2022,Savings buying,,0.08,3529.14,a0
3038,25/08/2022,Expenses,Leisure,1,0.00,
3039,29/08/2022,Expenses,Food,1,60.22,
3040,01/09/2022,Income,,1,3500.00,
3041,01/09/2022,Income,,1,0.00,
3042,01/09/2022,Expenses,Housing,1,1700.00,
3043,01/09/2022,Expenses,Food,1,0.00,
3044,01/09/2022,Expenses,Utilities,1,300.00,
3045,01/09/2022,Expenses,Health,1,0.00,
3046,01/09/2022,Expenses,Shopping,1,0.00,
3047,01/09/2022,Expenses,Leisure,1,0.00,
3048,01/09/2022,Expenses,Other,1,0.00,
3049,03/09/2022,Expenses,Food,1,64.54,
3050,09/09/2022,Expenses,Food,1,64.37,
3051,09/09/2022,Savings buying,,0.1,3547.91,a0
3052,11/09/2022,Income,,1,0.00,
3053,18/09/2022,Expenses,Other,1,166.36,
3054,22/09/2022,Expenses,Health,1,145.35,
3055,24/09/2022,Expenses,Food,1,62.17,
3056,25/09/2022,Expenses,Food,1,61.98,
3057,26/09/2022,Expenses,Food,1,61.79,
3058,01/10/2022,Income,,1,3500.00,
3059,01/10/2022,Income,,1,0.00,
3060,01/10/2022,Expenses,Housing,1,1700.00,
3061,01/10/2022,Expenses,Food,1,0.00,
3062,01/10/2022,Expenses,Utilities,1,300.00,
3063,01/10/2022,Expenses,Health,1,0.00,
3064,01/10/2022,Expenses,Shopping,1,0.00,
3065,01/10/2022,Expenses,Leisure,1,0.00,
3066,01/10/2022,Expenses,Other,1,0.00,
3067,01/10/2022,Expenses,Food,1,66.11,
3068,05/10/2022,Expenses,Shopping,1,611.40,
3069,07/10/2022,Expenses,Food,1,64.12,
3070,07/10/2022,Expenses,Health,1,66.43,
3071,07/10/2022,Expenses,Leisure,1,263.34,
3072,09/10/2022,Expenses,Food,1,62.94,
3073,11/10/2022,Expenses,Food,1,62.75,
3074,15/10/2022,Expenses,Food,1,62.56,
3075,16/10/2022,Expenses,Health,1,73.29,
3076,17/10/2022,Expenses,Food,1,62.16,
3077,20/10/2022,Expenses,Food,1,61.97,
3078,22/10/2022,Expenses,Food,1,61.79,
3079,23/10/2022,Expenses,Food,1,61.60,
3080,24/10/2022,Expenses,Food,1,61.42,
3081,28/10/2022,Income,,1,0.00,
3082,28/10/2022,Expenses,Food,1,61.23,
3083,29/10/2022,Expenses,Food,1,61.05,
3084,01/11/2022,Income,,1,3500.00,
3085,01/11/2022,Income,,1,0.00,
3086,01/11/2022,Expenses,Housing,1,1700.00,
3087,01/11/2022,Expenses,Food,1,0.00,
3088,01/11/2022,Expenses,Utilities,1,300.00,
3089,01/11/2022,Expenses,Health,1,0.00,
3090,01/11/2022,Expenses,Shopping,1,0.00,
3091,01/11/2022,Expenses,Leisure,1,0.00,
3092,01/11/2022,Expenses,Other,1,0.00,
3093,01/11/2022,Expenses,Food,1,65.37,
3094,03/11/2022,Expenses,Food,1,65.17,
3095,04/11/2022,Expenses,Food,1,64.98,
3096,05/11/2022,Expenses,Food,1,64.78,
3097,06/11/2022,Expenses,Food,1,64.59,
3098,07/11/2022,Savings buying,,0.11,3604.53,a2
3099,08/11/2022,Expenses,Shopping,1,0.00,
3100,09/11/2022,Expenses,Utilities,1,129.56,
3101,11/11/2022,Savings buying,,0.08,3610.52,a1
3102,15/11/2022,Expenses,Health,1,71.07,
3103,21/11/2022,Expenses,Utilities,1,99.65,
3104,21/11/2022,Expenses,Other,1,190.77,
3105,24/11/2022,Expenses,Food,1,60.86,
3106,26/11/2022,Expenses,Food,1,60.68,
3107,26/11/2022,Savings buying,,0.09,3623.61,a2
3108,28/11/2022,Expenses,Food,1,59.52,
3109,28/11/2022,Expenses,Leisure,1,0.00,
3110,01/12/2022,Income,,1,3500.00,
3111,01/12/2022,Income,,1,0.00,
3112,01/12/2022,Expenses,Housing,1,1700.00,
3113,01/12/2022,Expenses,Food,1,0.00,
3114,01/12/2022,Expenses,Utilities,1,300.00,
3115,01/12/2022,Expenses,Health,1,0.00,
3116,01/12/2022,Expenses,Shopping,1,0.00,
3117,01/12/2022,Expenses,Leisure,1,0.00,
3118,01/12/2022,Expenses,Other,1,0.00,
3119,01/12/2022,Expenses,Food,1,63.84,
3120,03/12/2022,Expenses,Shopping,1,0.00,
3121,05/12/2022,Expenses,Food,1,63.65,
3122,08/12/2022,Expenses,Leisure,1,572.00,
3123,10/12/2022,Expenses,Food,1,61.74,
3124,12/12/2022,Expenses,Food,1,61.56,
3125,21/12/2022,Expenses,Food,1,61.37,
3126,22/12/2022,Expenses,Food,1,61.19,
3127,23/12/2022,Expenses,Food,1,61.01,
3128,27/12/2022,Expenses,Leisure,1,0.00,
3129,29/12/2022,Expenses,Other,1,326.08,
3130,31/12/2022,Expenses,Health,1,123.55,
